complaint_id,original_id,complaint_text,category,department,status,customer_id,date_received,date_resolved,created_at,complaint_text_clean,resolution_time_hours
1392,1392,The staff member was polite and handled my issue very well.,,Customer Support,Closed,CUST8069,2025-06-09 13:07:00,2025-06-13 08:06:10,2026-07-23 20:15:32,staff member polite handled issue well,90.98611111111111
1393,1393,Why is the late fee applied when I paid on time?,,Billing,Open,CUST2602,2025-07-17 06:21:00,,2026-07-23 20:15:32,late fee applied paid time,
1394,1394,Why is the late fee applied when I paid on time?,Billing Issue,Billing,In Progress,CUST5520,2025-09-14 07:12:00,,2026-07-23 20:15:32,late fee applied paid time,
1395,1395,Very unprofessional behavior from the officer on duty.,,Customer Support,Open,CUST2819,2025-07-04 11:43:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
1396,1396,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,In Progress,CUST5513,2025-11-19 10:17:00,,2026-07-23 20:15:32,overcharged last bill one responding,
1397,1397,Staff keep telling me to wait but nothing happens.,,Operations,Resolved,CUST5395,2025-08-13 09:25:00,2025-08-20 06:25:12,2026-07-23 20:15:32,staff keep telling wait nothing happens,165.00333333333333
1398,1398,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,In Progress,CUST1050,2025-09-12 10:40:00,,2026-07-23 20:15:32,treated disrespectfully customer support agent,
1399,1399,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST4909,2025-11-20 16:30:00,2025-11-22 13:31:31,2026-07-23 20:15:32,online payment portal charged twice bill,45.02527777777778
1400,1400,I was overcharged on my last bill and no one is responding.,Billing Issue,Billing,Resolved,CUST8775,2025-03-11 18:57:00,2025-03-14 08:24:14,2026-07-23 20:15:32,overcharged last bill one responding,61.45388888888889
1401,1401,The staff at the counter was extremely rude to me today.,Staff Behavior,Customer Support,Open,CUST1159,2025-03-09 10:56:00,,2026-07-23 20:15:32,staff counter extremely rude today,
1402,1402,Poor maintenance of the facility is causing repeated problems.,,Maintenance,In Progress,CUST1284,2025-07-16 12:55:00,,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,
1403,1403,The employee refused to help and was arguing instead of assisting.,,Customer Support,In Progress,CUST2538,2025-10-17 09:32:00,,2026-07-23 20:15:32,employee refused help arguing instead assisting,
1404,1404,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST8970,2025-06-24 14:22:00,2025-06-26 15:31:02,2026-07-23 20:15:32,billing error already paid still shows unpaid,49.150555555555556
1405,1405,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST8935,2025-01-12 11:19:00,2025-01-18 00:37:50,2026-07-23 20:15:32,waiting since last month issue fixed,133.3138888888889
1406,1406,The online payment portal charged me twice for the same bill.,Billing Issue,Billing,Closed,CUST3320,2025-09-01 14:09:00,2025-09-01 15:09:00,2026-07-23 20:15:32,online payment portal charged twice bill,1.0
1407,1407,It has been three weeks and my complaint is still not resolved.,Service Delay,Operations,Closed,CUST2462,2025-04-24 14:44:00,2025-04-29 23:33:29,2026-07-23 20:15:32,three weeks complaint still resolved,128.82472222222222
1408,1408,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST8360,2025-08-09 14:56:00,2025-08-11 18:57:31,2026-07-23 20:15:32,late fee applied paid time,52.02527777777778
1409,1409,"Excellent service today, very satisfied with the response.",Appreciation,Customer Support,Closed,CUST7836,2025-04-22 09:22:00,2025-04-23 04:38:49,2026-07-23 20:15:32,excellent service today satisfied response,19.280277777777776
1410,1410,"The new online system has made things much easier, well done.",,Customer Support,Resolved,CUST3014,2025-05-02 15:37:00,2025-05-03 20:11:22,2026-07-23 20:15:32,new online system made things much easier well done,28.572777777777777
1411,1411,Very unprofessional behavior from the officer on duty.,,Customer Support,In Progress,CUST1136,2025-07-26 13:50:00,,2026-07-23 20:15:32,unprofessional behavior officer duty,
1412,1412,I was treated very disrespectfully by the customer support agent.,Staff Behavior,Customer Support,Closed,CUST3664,2025-06-05 13:33:00,2025-06-09 04:06:27,2026-07-23 20:15:32,treated disrespectfully customer support agent,86.5575
1413,1413,The response time for service requests is unacceptably slow.,,Operations,Resolved,CUST3022,2025-02-10 08:00:00,2025-02-13 20:32:14,2026-07-23 20:15:32,response time service requests unacceptably slow,84.53722222222223
1414,1414,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST3256,2025-01-12 12:42:00,2025-01-15 05:47:11,2026-07-23 20:15:32,billing error already paid still shows unpaid,65.08638888888889
1415,1415,The response time for service requests is unacceptably slow.,Service Delay,Operations,Closed,CUST2409,2025-09-17 10:42:00,2025-09-23 02:47:29,2026-07-23 20:15:32,response time service requests unacceptably slow,136.0913888888889
1416,1416,There is a major leakage that has not been fixed for weeks.,,Maintenance,Resolved,CUST4585,2025-12-07 06:27:00,2025-12-12 10:39:02,2026-07-23 20:15:32,major leakage fixed weeks,124.20055555555555
1417,1417,"There is a billing error, I already paid but it still shows unpaid.",Billing Issue,Billing,Resolved,CUST2607,2025-04-22 16:40:00,2025-04-24 04:38:37,2026-07-23 20:15:32,billing error already paid still shows unpaid,35.97694444444444
1418,1418,An official demanded a bribe before processing my documents.,Corruption/Bribery,Administration,Resolved,CUST3280,2025-08-06 10:36:00,2025-08-12 17:31:21,2026-07-23 20:15:32,official demanded bribe processing documents,150.9225
1419,1419,There is a major leakage that has not been fixed for weeks.,,Maintenance,In Progress,CUST5871,2025-04-14 15:35:00,,2026-07-23 20:15:32,major leakage fixed weeks,
1421,1421,The employee refused to help and was arguing instead of assisting.,Staff Behavior,Customer Support,Resolved,CUST8643,2025-07-22 10:45:00,2025-07-24 09:46:35,2026-07-23 20:15:32,employee refused help arguing instead assisting,47.02638888888889
1422,1422,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Closed,CUST3303,2025-06-18 08:01:00,2025-06-19 17:15:20,2026-07-23 20:15:32,unprofessional behavior officer duty,33.23888888888889
1423,1423,The equipment at the site is old and frequently malfunctions.,Infrastructure,Maintenance,Resolved,CUST5806,2025-09-19 17:32:00,2025-09-25 07:59:33,2026-07-23 20:15:32,equipment site old frequently malfunctions,134.45916666666668
1424,1424,Why is the late fee applied when I paid on time?,Billing Issue,Billing,Resolved,CUST9487,2025-03-22 10:00:00,2025-03-24 15:02:28,2026-07-23 20:15:32,late fee applied paid time,53.041111111111114
1425,1425,The staff at the counter was extremely rude to me today.,,Customer Support,Closed,CUST2595,2025-02-09 11:53:00,2025-02-12 17:27:31,2026-07-23 20:15:32,staff counter extremely rude today,77.57527777777777
1426,1426,There is clear favoritism and under-the-table dealing happening.,Corruption/Bribery,Administration,Open,CUST9369,2025-07-11 18:55:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,
1427,1427,There are serious safety hazards at the site that need urgent attention.,Safety Concern,Security,Resolved,CUST3234,2025-08-17 11:09:00,2025-08-21 02:47:25,2026-07-23 20:15:32,serious safety hazards site need urgent attention,87.64027777777778
1428,1428,No technician has visited despite multiple requests.,,Operations,Closed,CUST8945,2025-05-10 11:46:00,2025-05-19 10:53:16,2026-07-23 20:15:32,technician visited despite multiple requests,215.1211111111111
1429,1429,There is a major leakage that has not been fixed for weeks.,,Maintenance,Resolved,CUST2587,2025-02-01 14:09:00,2025-02-11 15:55:46,2026-07-23 20:15:32,major leakage fixed weeks,241.77944444444444
1430,1430,It has been three weeks and my complaint is still not resolved.,,Operations,Resolved,CUST2995,2025-07-27 15:32:00,2025-07-31 00:20:45,2026-07-23 20:15:32,three weeks complaint still resolved,80.8125
1431,1431,I have been waiting since last month for this issue to be fixed.,Service Delay,Operations,Closed,CUST8194,2025-12-27 21:15:00,2025-12-30 18:35:29,2026-07-23 20:15:32,waiting since last month issue fixed,69.34138888888889
1432,1432,There is clear favoritism and under-the-table dealing happening.,,Administration,Open,CUST4943,2025-03-05 08:40:00,,2026-07-23 20:15:32,clear favoritism table dealing happening,
1433,1433,The online payment portal charged me twice for the same bill.,,Billing,In Progress,CUST9076,2025-04-16 16:18:00,,2026-07-23 20:15:32,online payment portal charged twice bill,
1434,1434,The response time for service requests is unacceptably slow.,Service Delay,Operations,Open,CUST7960,2025-06-23 14:51:00,,2026-07-23 20:15:32,response time service requests unacceptably slow,
1435,1435,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Open,CUST8282,2025-06-19 06:24:00,,2026-07-23 20:15:32,billing error already paid still shows unpaid,
1436,1436,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST3593,2025-12-15 11:56:00,2025-12-18 08:15:22,2026-07-23 20:15:32,billing error already paid still shows unpaid,68.32277777777777
1437,1437,Staff keep telling me to wait but nothing happens.,,Operations,Resolved,CUST3480,2025-04-23 20:33:00,2025-04-23 21:33:00,2026-07-23 20:15:32,staff keep telling wait nothing happens,1.0
1438,1438,Staff keep telling me to wait but nothing happens.,,Operations,Closed,CUST5963,2025-05-23 12:54:00,2025-05-28 13:42:38,2026-07-23 20:15:32,staff keep telling wait nothing happens,120.81055555555555
1439,1439,I want to thank the team for resolving my issue so quickly.,Appreciation,Customer Support,Resolved,CUST3955,2025-11-21 09:30:00,2025-11-21 20:00:58,2026-07-23 20:15:32,want thank team resolving issue quickly,10.516111111111112
1440,1440,The new infrastructure upgrade has improved things significantly.,,Maintenance,Open,CUST6703,2025-09-17 06:16:00,,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,
1441,1441,Poor maintenance of the facility is causing repeated problems.,,Maintenance,Closed,CUST2740,2025-02-01 16:54:00,2025-02-05 07:34:48,2026-07-23 20:15:32,poor maintenance facility causing repeated problems,86.68
1442,1442,Very unprofessional behavior from the officer on duty.,Staff Behavior,Customer Support,Closed,CUST4876,2025-05-08 11:49:00,2025-05-11 21:13:36,2026-07-23 20:15:32,unprofessional behavior officer duty,81.41
1443,1443,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Closed,CUST2014,2025-09-13 09:48:00,2025-09-15 15:34:08,2026-07-23 20:15:32,bill amount doubled month without explanation,53.76888888888889
1444,1444,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,Resolved,CUST1482,2025-01-24 14:04:00,2025-02-05 09:11:44,2026-07-23 20:15:32,road near facility damaged causing accidents,283.12888888888887
1445,1445,"The new online system has made things much easier, well done.",Appreciation,Customer Support,Open,CUST4272,2025-02-15 09:24:00,,2026-07-23 20:15:32,new online system made things much easier well done,
1446,1446,Why is the late fee applied when I paid on time?,,Billing,In Progress,CUST9659,2025-06-10 15:14:00,,2026-07-23 20:15:32,late fee applied paid time,
1447,1447,No safety measures are in place despite previous warnings.,,Security,Closed,CUST1544,2025-02-01 14:40:00,2025-02-05 05:56:20,2026-07-23 20:15:32,safety measures place despite previous warnings,87.27222222222223
1448,1448,There are serious safety hazards at the site that need urgent attention.,,Security,Resolved,CUST4036,2025-05-14 10:36:00,2025-05-18 18:09:02,2026-07-23 20:15:32,serious safety hazards site need urgent attention,103.55055555555556
1449,1449,The new infrastructure upgrade has improved things significantly.,Infrastructure,Maintenance,Resolved,CUST6768,2025-07-27 15:13:00,2025-08-01 23:03:09,2026-07-23 20:15:32,new infrastructure upgrade improved things significantly,127.83583333333333
1450,1450,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Resolved,CUST2161,2025-10-26 10:04:00,2025-10-29 00:58:29,2026-07-23 20:15:32,staff keep telling wait nothing happens,62.908055555555556
1451,1451,I was treated very disrespectfully by the customer support agent.,,Customer Support,Open,CUST9856,2025-09-10 15:06:00,,2026-07-23 20:15:32,treated disrespectfully customer support agent,
1452,1452,No technician has visited despite multiple requests.,Service Delay,Operations,Closed,CUST6863,2025-10-10 09:59:00,2025-10-18 16:49:53,2026-07-23 20:15:32,technician visited despite multiple requests,198.84805555555556
1453,1453,My bill amount doubled this month without any explanation.,Billing Issue,Billing,Resolved,CUST9192,2025-12-03 18:34:00,2025-12-05 01:41:59,2026-07-23 20:15:32,bill amount doubled month without explanation,31.133055555555554
1454,1454,Staff keep telling me to wait but nothing happens.,Service Delay,Operations,Open,CUST5309,2025-01-23 06:57:00,,2026-07-23 20:15:32,staff keep telling wait nothing happens,
1455,1455,The road near the facility is damaged and causing accidents.,Infrastructure,Maintenance,In Progress,CUST3282,2025-05-09 08:12:00,,2026-07-23 20:15:32,road near facility damaged causing accidents,
1456,1456,"There is a billing error, I already paid but it still shows unpaid.",,Billing,Closed,CUST2194,2025-12-22 13:58:00,2025-12-23 10:50:45,2026-07-23 20:15:32,billing error already paid still shows unpaid,20.879166666666666
1457,1457,Thank you for quickly fixing the safety issue I reported earlier.,,Security,Closed,CUST2159,2025-11-23 10:53:00,2025-11-24 21:58:18,2026-07-23 20:15:32,thank quickly fixing safety issue reported earlier,35.08833333333333
1458,1458,I want to thank the team for resolving my issue so quickly.,,Customer Support,In Progress,CUST1583,2025-11-16 02:08:00,,2026-07-23 20:15:32,want thank team resolving issue quickly,
